Origin_Country,Destination_Country,Carrier_Name,Incoterm,Route,Gross_Weight_KG,Gross_Volume_M3,Number_of_Pieces,Requested_Lead_Time_Days,Month,Pickup_DayOfWeek,Delivery_DayOfWeek,Pickup_IsWeekend,Delivery_IsWeekend,Business_Unit_ADS,Service_Type_RTN,Hazardous_Y,Carrier_Delay_Rate,Carrier_Volume,Route_Delay_Rate,Route_Volume,Weight_Per_Piece,Is_Rush,Carrier_Route_Encoded,Route_Month_Encoded
8,5,9,2,39,8724.7,4.1937,25,1,4,0,1,0,0,True,False,False,0.5224839400428265,1401,0.26510944135903297,6122,348.98800000000006,1,470,388
2,11,7,0,11,807.77,0.3042,4,3,2,5,1,1,0,False,False,False,0.45885916203937405,1981,0.2777777777777778,54,201.9425,1,359,28
8,5,6,1,39,556.72,0.298,8,6,11,1,1,0,0,False,True,False,0.15355367066393683,3419,0.26510944135903297,6122,69.59,0,348,384
8,5,6,3,39,2573.91,1.9987,23,5,7,6,5,1,1,True,True,True,0.15355367066393683,3419,0.26510944135903297,6122,111.9091304347826,0,348,391
5,2,5,2,30,3021.81,1.6479,16,1,3,4,5,0,1,True,False,True,0.2894486692015209,2104,0.2756024096385542,664,188.863125,1,299,279
8,5,11,1,39,1332.81,0.6278,4,3,5,6,2,1,0,False,False,True,0.22524436889077773,2353,0.26510944135903297,6122,333.2025,1,114,389
2,4,4,0,5,1121.3,0.5014,7,2,9,6,1,1,0,False,True,False,0.12867729620480575,4453,0.2680851063829787,2820,160.18571428571428,1,271,441
8,5,0,3,39,1912.19,1.1609,5,4,7,3,1,0,0,True,True,True,0.27633417155630063,3579,0.26510944135903297,6122,382.438,0,32,391
6,4,6,2,33,433.71,0.1823,1,2,9,0,2,0,0,False,False,False,0.15355367066393683,3419,0.27261146496815286,785,433.71,1,342,321
8,5,9,1,39,199.11,0.0842,1,6,4,1,0,0,0,False,False,False,0.5224839400428265,1401,0.26510944135903297,6122,199.11,0,470,388
8,5,0,2,39,1731.14,1.2977,8,5,5,0,5,0,1,True,False,True,0.27633417155630063,3579,0.26510944135903297,6122,216.3925,0,32,389
4,2,8,2,22,1138.54,0.3571,8,3,4,6,2,1,0,False,True,False,0.257201646090535,2916,0.2723673792557403,1263,142.3175,1,411,174
8,2,10,1,37,1198.88,0.754,2,5,9,6,6,1,1,False,True,False,0.19724375538329025,2322,0.26897470039946736,1502,599.44,0,71,369
8,5,10,3,39,2844.14,1.3449,8,4,12,1,6,0,1,False,True,False,0.19724375538329025,2322,0.26510944135903297,6122,355.5175,0,73,385
8,5,0,3,39,3214.83,1.7205,9,1,11,0,1,0,0,True,False,True,0.27633417155630063,3579,0.26510944135903297,6122,357.2033333333333,1,32,384
8,2,4,2,37,999.27,0.4292,5,5,7,4,3,0,0,False,True,False,0.12867729620480575,4453,0.26897470039946736,1502,199.85399999999998,0,266,367
8,5,0,2,39,3482.23,1.9794,9,4,2,5,3,1,0,True,True,True,0.27633417155630063,3579,0.26510944135903297,6122,386.9144444444444,0,32,386
8,5,8,1,39,2759.2241939999376,0.3548,1,5,9,3,2,0,0,False,True,False,0.257201646090535,2916,0.26510944135903297,6122,2759.2241939999376,0,429,393
6,4,4,0,33,1609.23,1.1412,7,1,2,6,0,1,0,False,False,False,0.12867729620480575,4453,0.27261146496815286,785,229.89000000000001,1,262,314
1,5,0,1,4,2194.29,1.1048,10,7,4,2,3,0,0,True,True,False,0.27633417155630063,3579,0.27880434782608693,1840,219.429,0,33,424
5,2,1,3,30,1387.69,0.4286,4,2,3,3,5,0,1,False,True,False,0.29347368421052633,2375,0.2756024096385542,664,346.9225,1,145,279
3,0,3,1,12,5508.06,4.0547,17,5,7,0,6,0,1,True,True,False,0.491083079599826,2299,0.30275229357798167,218,324.0035294117647,0,198,45
1,5,0,0,4,4929.69,2.8042,18,7,5,5,1,1,0,True,True,False,0.27633417155630063,3579,0.27880434782608693,1840,273.87166666666667,0,33,425
8,5,11,3,39,459.45,0.2438,2,6,4,3,3,0,0,False,True,False,0.22524436889077773,2353,0.26510944135903297,6122,229.725,0,114,388
5,2,4,2,30,524.85,0.3718,6,3,3,5,1,1,0,True,False,True,0.12867729620480575,4453,0.2756024096385542,664,87.47500000000001,1,259,279
6,4,8,3,33,1885.58,1.0481,2,6,7,5,0,1,0,False,True,False,0.257201646090535,2916,0.27261146496815286,785,942.79,0,423,319
4,2,4,0,22,678.72,0.3012,5,2,8,4,0,0,0,False,True,False,0.12867729620480575,4453,0.2723673792557403,1263,135.744,1,250,178
2,4,3,1,5,2478.13,1.3831,25,4,4,1,4,0,0,True,True,False,0.491083079599826,2299,0.2680851063829787,2820,99.1252,0,230,436
5,2,8,3,30,909.56,0.5855,7,1,6,2,3,0,0,False,False,False,0.257201646090535,2916,0.2756024096385542,664,129.93714285714285,1,420,282
8,4,1,3,38,1549.79,0.8336,7,2,6,2,4,0,0,False,False,False,0.29347368421052633,2375,0.26851098454027666,2458,221.39857142857142,1,153,378
4,4,1,0,23,475.7,0.3495,2,2,2,5,1,1,0,False,True,False,0.29347368421052633,2375,0.2726831635128578,2061,237.85,1,138,184
6,5,0,0,34,1325.44,0.6524,3,4,10,3,0,0,0,False,False,False,0.27633417155630063,3579,0.3247232472324723,271,441.81333333333333,0,27,323
4,4,6,1,23,938.84,0.309,7,3,12,2,4,0,0,False,True,False,0.15355367066393683,3419,0.2726831635128578,2061,134.12,1,331,183
2,4,11,3,5,1800.12,0.7382,2,3,2,1,3,0,0,False,True,False,0.22524436889077773,2353,0.2680851063829787,2820,900.06,1,117,434
2,4,7,0,5,4113.55,1.6511,5,3,3,5,1,1,0,True,False,False,0.45885916203937405,1981,0.2680851063829787,2820,822.71,1,391,435
8,4,6,3,38,641.71,0.4964,5,5,7,3,2,0,0,False,True,False,0.15355367066393683,3419,0.26851098454027666,2458,128.342,0,347,379
1,4,0,1,3,515.2,0.1983,2,9,2,0,3,0,0,False,True,False,0.27633417155630063,3579,0.27113095238095236,3360,257.6,0,22,398
8,5,4,0,39,1577.66,0.516,4,5,1,0,6,0,1,False,True,False,0.12867729620480575,4453,0.26510944135903297,6122,394.415,0,268,382
2,4,8,2,5,4919.23,1.5551,23,4,10,0,3,0,0,True,True,True,0.257201646090535,2916,0.2680851063829787,2820,213.87956521739127,0,432,431
4,2,3,0,22,4942.4,3.8693,15,3,12,2,4,0,0,True,True,False,0.491083079599826,2299,0.2723673792557403,1263,329.4933333333333,1,209,171
1,4,1,3,3,1917.84,1.3309,8,1,9,4,5,0,1,False,False,False,0.29347368421052633,2375,0.27113095238095236,3360,239.73,1,144,405
8,5,6,2,39,6613.213001655663,0.5194,7,6,10,1,1,0,0,False,True,False,0.15355367066393683,3419,0.26510944135903297,6122,944.7447145222376,0,348,383
2,4,7,1,5,8403.49,5.5504,23,18,8,2,6,0,1,True,False,True,0.45885916203937405,1981,0.2680851063829787,2820,365.3691304347826,0,391,440
4,6,8,1,24,1419.99,0.6714,2,1,12,5,0,1,0,False,True,False,0.257201646090535,2916,0.25328330206378985,533,709.995,1,413,195
6,4,10,2,33,1507.13,0.562,6,7,12,5,1,1,0,False,True,False,0.19724375538329025,2322,0.27261146496815286,785,251.18833333333336,0,67,313
4,2,11,0,22,1640.35,1.3122,8,2,10,5,1,1,0,False,True,False,0.22524436889077773,2353,0.2723673792557403,1263,205.04375,1,96,169
8,5,8,2,39,1528.07,0.9275,8,4,8,4,2,0,0,True,True,False,0.257201646090535,2916,0.26510944135903297,6122,191.00875,0,429,392
8,4,1,2,38,2517.33,1.4985,14,5,12,3,2,0,0,True,True,False,0.29347368421052633,2375,0.26851098454027666,2458,179.80928571428572,0,153,373
8,5,11,0,39,859.17,0.5414,3,4,3,5,3,1,0,False,True,False,0.22524436889077773,2353,0.26510944135903297,6122,286.39,0,114,387
4,4,0,0,23,2055.55,0.7077,13,2,1,6,1,1,0,False,True,False,0.27633417155630063,3579,0.2726831635128578,2061,158.1192307692308,1,16,180
1,5,2,3,4,2236.56,1.0964,7,6,11,4,6,0,1,False,True,False,0.2719298245614035,456,0.27880434782608693,1840,319.50857142857143,0,188,420
7,4,6,2,36,364.37,0.2742,1,6,8,1,1,0,0,False,True,False,0.15355367066393683,3419,0.22767857142857142,224,364.37,0,345,356
2,4,6,0,5,2470.14,1.7882,19,2,10,5,1,1,0,True,True,False,0.15355367066393683,3419,0.2680851063829787,2820,130.00736842105263,1,351,431
8,4,11,2,38,1757.6,1.2605,6,5,12,2,1,0,0,True,True,False,0.22524436889077773,2353,0.26851098454027666,2458,292.93333333333334,0,113,373
5,4,6,2,31,1683.63,0.7651,6,1,1,4,5,0,1,False,False,False,0.15355367066393683,3419,0.27392120075046905,1066,280.605,1,340,286
5,2,1,0,30,793.87,0.4306,7,3,1,1,3,0,0,False,True,False,0.29347368421052633,2375,0.2756024096385542,664,113.41,1,145,274
2,4,10,0,5,629.15,0.4431,5,2,1,4,0,0,0,False,True,False,0.19724375538329025,2322,0.2680851063829787,2820,125.83,1,76,430
8,5,11,1,39,726.26,0.4417,6,5,6,3,1,0,0,False,False,False,0.22524436889077773,2353,0.26510944135903297,6122,121.04333333333334,0,114,390
6,4,4,3,33,1927.97,0.6059,4,8,1,2,5,0,1,False,True,False,0.12867729620480575,4453,0.27261146496815286,785,481.9925,0,262,310
4,4,6,1,23,913.57,0.3901,8,3,8,6,2,1,0,False,True,False,0.15355367066393683,3419,0.2726831635128578,2061,114.19625,1,331,190
1,4,8,0,3,1222.65,0.6596,5,5,5,4,2,0,0,False,False,False,0.257201646090535,2916,0.27113095238095236,3360,244.53000000000003,0,419,401
8,5,11,1,39,1115.54,0.4704,6,4,12,2,0,0,0,False,True,False,0.22524436889077773,2353,0.26510944135903297,6122,185.92333333333332,0,114,385
8,2,9,1,37,7930.09,5.7617,10,5,9,2,1,0,0,True,True,False,0.5224839400428265,1401,0.26897470039946736,1502,793.009,0,468,369
2,4,11,0,5,936.78,0.442,7,3,1,0,2,0,0,False,True,False,0.22524436889077773,2353,0.2680851063829787,2820,133.82571428571427,1,117,430
3,13,1,0,18,1100.47,0.5546,6,5,8,1,0,0,0,False,True,True,0.29347368421052633,2375,0.2564102564102564,195,183.41166666666666,0,132,118
2,5,4,1,6,4287.31,1.3121,18,4,5,0,3,0,0,True,True,True,0.12867729620480575,4453,0.26096491228070173,912,238.1838888888889,0,272,449
8,2,1,3,37,5361.98,3.9732,10,6,1,1,1,0,0,True,True,True,0.29347368421052633,2375,0.26897470039946736,1502,536.198,0,152,358
2,4,4,0,5,1675.67,1.1451,6,1,7,4,6,0,1,True,True,False,0.12867729620480575,4453,0.2680851063829787,2820,279.27833333333336,1,271,439
4,4,11,3,23,6118.82,3.6199,12,2,12,3,5,0,1,True,True,False,0.22524436889077773,2353,0.2726831635128578,2061,509.90166666666664,1,97,183
8,5,9,1,39,789.07,0.3318,7,1,9,5,6,1,1,False,False,False,0.5224839400428265,1401,0.26510944135903297,6122,112.72428571428573,1,470,393
8,5,6,1,39,2359.53,0.8658,24,5,2,4,3,0,0,False,True,True,0.15355367066393683,3419,0.26510944135903297,6122,98.31375000000001,0,348,386
2,5,9,1,6,1805.66,0.8871,4,2,10,4,0,0,0,False,True,False,0.5224839400428265,1401,0.26096491228070173,912,451.415,1,474,443
1,4,7,2,3,1345.89,0.4363,7,7,10,3,6,0,1,False,True,True,0.45885916203937405,1981,0.27113095238095236,3360,192.27,0,378,395
8,5,3,2,39,906.24,0.6245,3,5,8,6,6,1,1,False,True,False,0.491083079599826,2299,0.26510944135903297,6122,302.08,0,227,392
1,4,6,0,3,7389.78,4.7766,7,8,9,2,4,0,0,True,True,True,0.15355367066393683,3419,0.27113095238095236,3360,1055.682857142857,0,338,405
8,6,10,2,40,3511.82,2.2454,11,1,12,0,1,0,0,False,False,False,0.19724375538329025,2322,0.30601092896174864,366,319.25636363636363,1,75,409
4,4,7,3,23,1005.38,0.6758,8,4,1,0,3,0,0,False,True,False,0.45885916203937405,1981,0.2726831635128578,2061,125.6725,0,372,180
8,2,5,1,37,765.61,0.5441,2,6,3,1,1,0,0,False,True,False,0.2894486692015209,2104,0.26897470039946736,1502,382.805,0,306,363
2,4,7,1,5,4695.72,2.0155,18,6,4,5,4,1,0,True,False,False,0.45885916203937405,1981,0.2680851063829787,2820,260.87333333333333,0,391,436
8,5,7,0,39,779.56,0.4718,3,4,12,0,4,0,0,False,False,False,0.45885916203937405,1981,0.26510944135903297,6122,259.8533333333333,0,388,385
1,4,11,3,3,1317.29,0.5562,6,18,2,5,2,1,0,False,False,False,0.22524436889077773,2353,0.27113095238095236,3360,219.54833333333332,0,104,398
1,5,6,3,4,2755.28,1.7664,11,1,7,5,6,1,1,True,False,True,0.15355367066393683,3419,0.27880434782608693,1840,250.48000000000002,1,349,427
8,5,10,3,39,1511.61,1.1069,5,5,12,1,0,0,0,False,True,False,0.19724375538329025,2322,0.26510944135903297,6122,302.322,0,73,385
2,5,9,3,6,661.93,0.4585,6,1,2,4,5,0,1,False,False,False,0.5224839400428265,1401,0.26096491228070173,912,110.32166666666666,1,474,446
2,4,1,3,5,3449.71,1.1434,5,1,12,4,6,0,1,True,True,True,0.29347368421052633,2375,0.2680851063829787,2820,689.942,1,157,433
8,5,11,2,39,9655.33,4.1844,15,5,12,2,1,0,0,True,True,False,0.22524436889077773,2353,0.26510944135903297,6122,643.6886666666667,0,114,385
8,5,7,2,39,836.65,0.5827,3,5,1,0,5,0,1,False,True,False,0.45885916203937405,1981,0.26510944135903297,6122,278.8833333333333,0,388,382
8,5,11,1,39,667.56,0.3209,3,5,11,5,5,1,1,False,True,False,0.22524436889077773,2353,0.26510944135903297,6122,222.51999999999998,0,114,384
8,2,5,0,37,929.07,0.7371,3,5,9,4,3,0,0,False,True,False,0.2894486692015209,2104,0.26897470039946736,1502,309.69,0,306,369
4,2,5,0,22,710.41,0.3939,4,1,5,4,5,0,1,True,False,False,0.2894486692015209,2104,0.2723673792557403,1263,177.6025,1,291,175
8,4,4,0,38,1026.88,0.4969,7,4,12,3,1,0,0,False,True,False,0.12867729620480575,4453,0.26851098454027666,2458,146.69714285714286,0,267,373
8,4,9,2,38,611.26,0.2331,5,6,9,0,0,0,0,False,True,False,0.5224839400428265,1401,0.26851098454027666,2458,122.252,0,469,381
2,7,7,3,8,617.65,0.1982,3,5,7,6,6,1,1,False,True,False,0.45885916203937405,1981,0.273972602739726,73,205.88333333333333,0,394,475
2,4,11,0,5,2829.42,1.7637,9,2,3,6,1,1,0,True,True,True,0.22524436889077773,2353,0.2680851063829787,2820,314.38,1,117,435
2,4,9,0,5,1289.66,0.4942,7,1,9,5,0,1,0,False,True,False,0.5224839400428265,1401,0.2680851063829787,2820,184.23714285714286,1,473,441
8,4,8,0,38,544.66,0.1891,6,4,5,5,3,1,0,False,True,False,0.257201646090535,2916,0.26851098454027666,2458,90.77666666666666,0,428,377
1,4,10,3,3,1810.47,0.9807,2,6,8,0,0,0,0,False,True,False,0.19724375538329025,2322,0.27113095238095236,3360,905.235,0,63,404
2,4,10,1,5,7988.24,4.3773,24,3,9,6,2,1,0,True,True,True,0.19724375538329025,2322,0.2680851063829787,2820,332.8433333333333,1,76,441
3,15,8,2,19,443.19,0.3507,1,7,2,1,2,0,0,False,True,False,0.257201646090535,2916,0.37735849056603776,53,443.19,0,407,124
5,2,1,1,30,1461.19,0.6917,8,3,1,0,2,0,0,False,True,False,0.29347368421052633,2375,0.2756024096385542,664,182.64875,1,145,274
3,2,3,2,14,2608.92,0.8308,17,1,4,3,4,0,0,True,False,True,0.491083079599826,2299,0.2903225806451613,155,153.46588235294118,1,200,66
8,2,3,1,37,572.82,0.2919,6,6,4,4,4,0,0,False,True,False,0.491083079599826,2299,0.26897470039946736,1502,95.47000000000001,0,225,364
4,6,10,0,24,4409.78,2.5463,15,15,8,2,3,0,0,True,False,False,0.19724375538329025,2322,0.25328330206378985,533,293.9853333333333,0,57,202
0,5,0,1,1,6557.26,4.8278,8,5,7,5,5,1,1,True,True,False,0.27633417155630063,3579,0.2759295499021526,511,819.6575,0,1,141
8,4,4,3,38,1869.95,0.9703,2,4,1,4,2,0,0,False,True,False,0.12867729620480575,4453,0.26851098454027666,2458,934.975,0,267,370
8,5,5,2,39,1604.39,1.2674,8,1,9,2,3,0,0,False,False,False,0.2894486692015209,2104,0.26510944135903297,6122,200.54875,1,308,393
8,4,4,3,38,670.9,0.4534,5,4,12,3,1,0,0,False,True,False,0.12867729620480575,4453,0.26851098454027666,2458,134.18,0,267,373
8,4,6,0,38,1073.4,0.3995,2,6,6,1,1,0,0,False,True,False,0.15355367066393683,3419,0.26851098454027666,2458,536.7,0,347,378
8,5,1,1,39,1699.02,1.0069,7,2,12,1,3,0,0,False,False,False,0.29347368421052633,2375,0.26510944135903297,6122,242.71714285714285,1,154,385
5,4,0,0,31,3725.87,2.018,19,1,9,5,6,1,1,True,False,False,0.27633417155630063,3579,0.27392120075046905,1066,196.09842105263158,1,24,297
4,4,10,1,23,3077.38,1.8773,25,2,7,4,0,0,0,True,True,False,0.19724375538329025,2322,0.2726831635128578,2061,123.0952,1,56,189
2,4,6,1,5,5126.03,2.4258,7,2,1,5,1,1,0,True,True,False,0.15355367066393683,3419,0.2680851063829787,2820,732.29,1,351,430
7,2,7,3,35,1391.04,0.6107,4,5,1,5,5,1,1,False,True,False,0.45885916203937405,1981,0.1951219512195122,123,347.76,0,384,334
8,5,3,0,39,1250.72,0.908,8,5,2,6,5,1,1,False,True,False,0.491083079599826,2299,0.26510944135903297,6122,156.34,0,227,386
8,5,4,0,39,2015.47,1.2811,21,6,12,0,0,0,0,False,True,False,0.12867729620480575,4453,0.26510944135903297,6122,95.9747619047619,0,268,385
1,4,4,0,3,4011.32,2.5864,17,5,7,6,6,1,1,False,True,False,0.12867729620480575,4453,0.27113095238095236,3360,235.96,0,258,403
1,5,4,2,4,2959.36,0.9219,18,7,12,1,2,0,0,True,True,True,0.12867729620480575,4453,0.27880434782608693,1840,164.4088888888889,0,269,421
8,4,4,1,38,5215.79,2.2634,14,4,9,0,4,0,0,True,False,False,0.12867729620480575,4453,0.26851098454027666,2458,372.55642857142857,0,267,381
4,4,5,0,23,1975.05,0.7863,2,4,3,1,4,0,0,False,True,False,0.2894486692015209,2104,0.2726831635128578,2061,987.525,0,292,185
4,2,11,0,22,4150.96,1.4063,25,3,2,2,5,0,1,True,True,False,0.22524436889077773,2353,0.2723673792557403,1263,166.0384,1,96,172
4,4,0,2,23,1242.02,0.5762,8,2,4,3,5,0,1,False,True,False,0.27633417155630063,3579,0.2726831635128578,2061,155.2525,1,16,186
8,5,1,1,39,3775.18,2.8784,18,4,12,3,0,0,0,True,False,False,0.29347368421052633,2375,0.26510944135903297,6122,209.73222222222222,0,154,385
8,5,4,0,39,5945.32,3.1204,19,5,4,3,2,0,0,True,True,True,0.12867729620480575,4453,0.26510944135903297,6122,312.9115789473684,0,268,388
8,5,8,1,39,3715.31,2.8197,14,1,12,4,5,0,1,True,False,False,0.257201646090535,2916,0.26510944135903297,6122,265.3792857142857,1,429,385
8,2,5,3,37,1990.19,1.4913,5,5,1,1,0,0,0,False,True,False,0.2894486692015209,2104,0.26897470039946736,1502,398.038,0,306,358
8,2,6,2,37,1920.65,1.2785,3,5,12,2,1,0,0,False,True,False,0.15355367066393683,3419,0.26897470039946736,1502,640.2166666666667,0,346,361
8,4,5,2,38,5833.07,3.9298,18,6,7,4,4,0,0,True,True,True,0.2894486692015209,2104,0.26851098454027666,2458,324.0594444444444,0,307,379
4,4,10,0,23,269.82,0.1032,3,3,1,1,3,0,0,False,True,True,0.19724375538329025,2322,0.2726831635128578,2061,89.94,1,56,180
8,2,7,0,37,3647.64,2.8488,5,4,8,1,6,0,1,False,True,False,0.45885916203937405,1981,0.26897470039946736,1502,729.528,0,386,368
3,2,4,0,14,1804.56,0.591,7,3,3,0,2,0,0,False,True,False,0.12867729620480575,4453,0.2903225806451613,155,257.7942857142857,1,241,65
1,4,1,1,3,14718.27,6.0713,13,1,6,5,6,1,1,True,False,False,0.29347368421052633,2375,0.27113095238095236,3360,1132.1746153846154,1,144,402
8,2,6,2,37,1942.43,1.4409,8,4,7,3,0,0,0,True,False,False,0.15355367066393683,3419,0.26897470039946736,1502,242.80375,0,346,367
2,4,9,3,5,332.94,0.13,2,2,10,4,0,0,0,False,True,False,0.5224839400428265,1401,0.2680851063829787,2820,166.47,1,473,431
2,4,4,3,5,811.31,0.4511,4,1,3,5,0,1,0,False,True,False,0.12867729620480575,4453,0.2680851063829787,2820,202.8275,1,271,435
2,5,4,0,6,1080.8,0.5191,4,2,11,3,5,0,1,False,True,False,0.12867729620480575,4453,0.26096491228070173,912,270.2,1,272,444
4,2,7,3,22,965.62,0.6949,3,3,11,6,2,1,0,False,True,False,0.45885916203937405,1981,0.2723673792557403,1263,321.87333333333333,1,371,170
4,2,1,3,22,743.86,0.3527,3,3,12,2,4,0,0,False,True,False,0.29347368421052633,2375,0.2723673792557403,1263,247.95333333333335,1,137,171
8,5,4,2,39,4450.25,2.3618,7,6,1,3,3,0,0,True,True,True,0.12867729620480575,4453,0.26510944135903297,6122,635.75,0,268,382
1,4,4,3,3,342.07,0.1241,3,6,5,6,0,1,0,False,True,False,0.12867729620480575,4453,0.27113095238095236,3360,114.02333333333333,0,258,401
8,5,1,3,39,1536.74,0.7102,5,1,6,0,1,0,0,False,False,False,0.29347368421052633,2375,0.26510944135903297,6122,307.348,1,154,390
8,4,4,0,38,2149.27,1.2604,13,5,12,2,1,0,0,False,True,False,0.12867729620480575,4453,0.26851098454027666,2458,165.32846153846154,0,267,373
4,6,4,0,24,3142.56,1.5643,22,2,9,3,6,0,1,True,True,False,0.12867729620480575,4453,0.25328330206378985,533,142.84363636363636,1,252,203
1,4,8,0,3,279.22,0.1256,2,8,1,2,5,0,1,False,True,False,0.257201646090535,2916,0.27113095238095236,3360,139.61,0,419,394
8,5,0,3,39,965.96,0.5979,8,1,11,1,2,0,0,False,False,False,0.27633417155630063,3579,0.26510944135903297,6122,120.745,1,32,384
3,2,8,2,14,1767.33,1.3495,8,3,1,2,5,0,1,False,True,False,0.257201646090535,2916,0.2903225806451613,155,220.91625,1,402,60
8,4,5,0,38,1166.12,0.7854,7,5,4,1,0,0,0,False,True,False,0.2894486692015209,2104,0.26851098454027666,2458,166.5885714285714,0,307,376
5,4,8,0,31,1162.78,0.9154,8,5,4,4,2,0,0,False,False,False,0.257201646090535,2916,0.27392120075046905,1066,145.3475,0,421,292
2,4,0,2,5,1019.5,0.3751,3,1,1,1,2,0,0,False,False,False,0.27633417155630063,3579,0.2680851063829787,2820,339.8333333333333,1,35,430
4,2,11,0,22,2788.48,2.0215,22,3,3,6,2,1,0,False,True,False,0.22524436889077773,2353,0.2723673792557403,1263,126.74909090909091,1,96,173
8,5,1,1,39,1590.88,1.0278,3,1,12,1,2,0,0,False,False,True,0.29347368421052633,2375,0.26510944135903297,6122,530.2933333333334,1,154,385
1,5,9,1,4,1274.04,0.665,5,7,11,2,3,0,0,True,True,True,0.5224839400428265,1401,0.27880434782608693,1840,254.808,0,471,420
1,4,8,3,3,563.79,0.4504,4,7,5,1,2,0,0,False,True,False,0.257201646090535,2916,0.27113095238095236,3360,140.9475,0,419,401
2,4,8,0,5,1926.88,1.4208,6,3,11,0,3,0,0,False,False,False,0.257201646090535,2916,0.2680851063829787,2820,321.1466666666667,1,432,432
8,4,4,1,38,1235.27,0.8239,6,6,10,2,2,0,0,False,True,False,0.12867729620480575,4453,0.26851098454027666,2458,205.87833333333333,0,267,371
2,4,1,0,5,4979.1,2.5666,13,4,10,1,4,0,0,True,True,True,0.29347368421052633,2375,0.2680851063829787,2820,383.0076923076923,0,157,431
6,4,0,0,33,622.77,0.3229,7,6,3,1,1,0,0,False,True,False,0.27633417155630063,3579,0.27261146496815286,785,88.96714285714286,0,26,315
8,2,6,0,37,875.26,0.6928,5,5,2,0,5,0,1,False,True,False,0.15355367066393683,3419,0.26897470039946736,1502,175.052,0,346,362
8,2,0,3,37,589.61,0.2094,3,4,10,4,2,0,0,False,True,False,0.27633417155630063,3579,0.26897470039946736,1502,196.53666666666666,0,30,359
2,4,0,1,5,620.17,0.3971,2,3,9,1,3,0,0,False,True,False,0.27633417155630063,3579,0.2680851063829787,2820,310.085,1,35,441
4,2,6,1,22,1791.17,1.2845,7,2,3,6,1,1,0,False,True,False,0.15355367066393683,3419,0.2723673792557403,1263,255.8814285714286,1,330,173
1,4,4,2,3,3070.78,1.2227,7,6,9,2,2,0,0,True,True,False,0.12867729620480575,4453,0.27113095238095236,3360,438.6828571428572,0,258,405
1,4,4,3,3,2294.36,1.796,11,6,8,4,6,0,1,False,True,True,0.12867729620480575,4453,0.27113095238095236,3360,208.57818181818183,0,258,404
5,4,3,0,31,10526.09,8.4079,15,16,8,4,6,0,1,True,False,False,0.491083079599826,2299,0.27392120075046905,1066,701.7393333333333,0,219,296
1,4,3,1,3,715.22,0.4116,5,4,3,1,5,0,1,False,False,False,0.491083079599826,2299,0.27113095238095236,3360,143.044,0,217,399
1,4,6,2,3,891.11,0.6951,2,9,6,1,4,0,0,False,True,False,0.15355367066393683,3419,0.27113095238095236,3360,445.555,0,338,402
8,4,7,2,38,6014.46,4.2643,8,6,6,0,0,0,0,True,True,True,0.45885916203937405,1981,0.26851098454027666,2458,751.8075,0,387,378
1,4,4,1,3,5595.31,3.5419,16,7,4,3,4,0,0,True,True,True,0.12867729620480575,4453,0.27113095238095236,3360,349.706875,0,258,400
2,4,4,3,5,2444.94,1.8762,18,2,12,3,5,0,1,True,True,False,0.12867729620480575,4453,0.2680851063829787,2820,135.83,1,271,433
8,5,0,3,39,1377.47,0.6018,3,5,11,0,6,0,1,False,True,False,0.27633417155630063,3579,0.26510944135903297,6122,459.1566666666667,0,32,384
2,5,4,3,6,3301.2,1.5807,21,4,5,0,3,0,0,True,True,False,0.12867729620480575,4453,0.26096491228070173,912,157.2,0,272,449
8,5,3,3,39,2113.82,1.6515,7,1,2,0,1,0,0,False,False,False,0.491083079599826,2299,0.26510944135903297,6122,301.9742857142857,1,227,386
1,5,6,2,4,609.52,0.289,6,7,7,3,4,0,0,False,True,False,0.15355367066393683,3419,0.27880434782608693,1840,101.58666666666666,0,349,427
8,4,9,1,38,2452.74,1.1095,19,4,2,4,2,0,0,True,True,True,0.5224839400428265,1401,0.26851098454027666,2458,129.09157894736842,0,469,374
2,4,11,3,5,704.67,0.4488,4,4,6,1,4,0,0,False,True,False,0.22524436889077773,2353,0.2680851063829787,2820,176.1675,0,117,438
8,5,8,1,39,12570.07,8.1704,11,5,10,0,6,0,1,True,True,True,0.257201646090535,2916,0.26510944135903297,6122,1142.7336363636364,0,429,383
8,4,9,1,38,1958.23,1.5112,4,5,3,6,4,1,0,True,True,True,0.5224839400428265,1401,0.26851098454027666,2458,489.5575,0,469,375
6,5,8,2,34,2490.09,1.2253,9,6,1,5,0,1,0,True,True,False,0.257201646090535,2916,0.3247232472324723,271,276.6766666666667,0,424,322
8,5,3,1,39,1250.64,0.4775,6,5,11,4,3,0,0,False,True,False,0.491083079599826,2299,0.26510944135903297,6122,208.44000000000003,0,227,384
1,4,4,3,3,731.27,0.225,4,7,2,3,6,0,1,False,True,False,0.12867729620480575,4453,0.27113095238095236,3360,182.8175,0,258,398
4,4,11,3,23,565.63,0.3706,7,4,6,1,4,0,0,False,True,False,0.22524436889077773,2353,0.2726831635128578,2061,80.80428571428571,0,97,188
2,5,1,2,6,4490.94,2.8527,6,3,1,2,5,0,1,False,True,False,0.29347368421052633,2375,0.26096491228070173,912,748.4899999999999,1,158,442
8,4,5,0,38,1166.5,0.5539,2,5,7,1,0,0,0,False,True,False,0.2894486692015209,2104,0.26851098454027666,2458,583.25,0,307,379
